station/location;date;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
SMA;19800401;-;0;71;950.3;75.6;6390;5.9;-0.9;17.8;72.5
SMA;19800501;-;0;64;946;84.6;9006;10.8;3.5;22.1;68.4
SMA;19800601;-;0;74;949.1;160.4;7164;14;6.8;28.2;75.2
SMA;19800701;-;0;69;949.5;127.9;7422;15;6.9;28.6;76
SMA;19800801;-;0;56;952.1;71.7;11280;17.8;6.7;30.3;72.5
SMA;19800901;-;0;50;955.1;33.4;11490;14.9;7.5;25;76.8
SMA;19801001;-;0;73;947.8;127.3;5184;8.3;0;19.3;82.5
SMA;19801101;-;0;78;949.9;49.2;2988;2.9;-4.4;16;80.6
SMA;19801201;-;5;70;953.4;45.1;3300;-0.5;-12.4;10.2;82.3
SMA;19810101;38;13;81;954.6;95.2;2380;-2;-9.4;7.8;85.1
SMA;19810201;71;2;61;952;23.7;5061;-1;-7.7;7.1;78.7
SMA;19810301;108;0;78;945.9;106.2;6303;7.5;-1.8;21.3;75.3
SMA;19810401;177;0;60;949.7;21.7;9975;9.6;-1.9;23.1;68.7
SMA;19810501;179;0;74;946.9;106.7;8404;12.1;2.5;26.7;73.4
SMA;19810601;214;0;66;952.3;49.4;9489;15.7;5.1;29.1;70.3
SMA;19810701;182;0;69;952.7;165.5;8871;16.3;8.3;28.5;75.9
SMA;19810801;209;0;46;953.5;114.6;13459;17.6;7.8;29.5;70.6
SMA;19810901;103;0;78;951.4;196.7;4619;14;5.7;23.4;84
SMA;19811001;73;0;76;948.2;187.9;4331;9.2;0.4;22.2;81.6
SMA;19811101;60;0;54;958;53.4;7086;4.7;-4.8;17.4;77.4
SMA;19811201;28;5;83;937.5;168.6;1372;0.6;-11.8;11.3;86
SMA;19820101;29;3;85;952.3;138.9;1290;0.3;-7.8;10.3;86.9
SMA;19820201;70;2;64;952.8;18.5;5117;0.7;-8;11.5;82
SMA;19820301;103;0;71;950.7;46.8;6333;4.1;-2.5;16.4;74.3
SMA;19820401;185;0;58;950.6;50.9;10347;7.3;-1.1;20.2;62.5
SMA;19820501;224;0;55;953.6;40.1;12405;12.9;2.3;25.8;68
SMA;19820601;211;0;68;950.7;184.2;9839;16.7;8.3;28.1;74.5
SMA;19820701;218;0;54;952.2;174.3;12612;19.1;11.2;30;73.1
SMA;19820801;172;0;65;951.6;202.2;8769;16.7;8.3;29.1;80.1
SMA;19820901;147;0;55;953.5;51.2;10461;15.9;8.2;25.9;82
SMA;19821001;70;0;79;948.1;107;4112;9.3;2.4;17.1;86.6
SMA;19821101;46;0;71;951.1;65.4;3827;5.9;-1.7;20.1;84.1
SMA;19821201;26;0;81;949.5;92.4;2172;2.8;-4.7;12.4;85
SMA;19830101;43;0;69;961;83.2;4776;2.9;-4;12;83.2
SMA;19830201;74;7;65;950.2;55.8;4926;-1.5;-10.8;12.2;79.6
SMA;19830301;112;1;64;951.3;67.5;7222;5.6;-2.2;16.8;77
SMA;19830401;148;0;78;944.6;85.7;6003;9.1;0.6;23.4;73
SMA;19830501;166;0;78;945.8;143.7;7197;10.6;3.8;24.7;75.4
SMA;19830601;227;0;68;953.5;65.6;9655;16.9;7.4;29.4;67.5
SMA;19830701;274;0;29;952.6;36.7;17292;22.1;9.9;35.8;61
SMA;19830801;187;0;55;952.2;56.2;10339;18.2;10;28.9;71.5
SMA;19830901;145;0;56;952.8;116.6;9702;14.5;7.4;24;74.8
SMA;19831001;90;0;59;956.7;35.8;7171;9.8;0.6;23;78.9
SMA;19831101;42;0;79;952;92.7;2933;3.1;-5.3;14.9;85.1
SMA;19831201;36;0;73;951.7;36.4;4302;1;-7.5;13.9;82.5
SMA;19840101;37;6;78;947.9;96.2;2686;0.9;-7.5;11.9;81.4
SMA;19840201;62;2;76;951.9;62.4;3304;-0.5;-9.8;9.3;79.5
SMA;19840301;131;2;50;947.6;25;9189;2.5;-5.7;15.8;70.8
SMA;19840401;176;0;59;950.6;70.8;10162;7.2;-1.4;23.4;66.9
SMA;19840501;162;0;78;943;87.6;5808;9.9;1.5;21.1;71.7
SMA;19840601;224;0;59;951.4;84.6;10836;15.2;6.2;26.7;65.8
SMA;19840701;244;0;45;953.6;63.1;14487;18.1;8;34.7;63.4
SMA;19840801;179;0;53;952.4;77.7;10378;17.1;11;30.2;71.8
SMA;19840901;115;0;73;947.8;229;6803;12.9;5.9;27.5;77.7
SMA;19841001;90;0;63;953.4;69.7;6995;10.4;2.4;19.5;78.9
SMA;19841101;46;0;74;946.2;67.7;3565;6;-2.4;18.1;83.6
SMA;19841201;30;0;79;956.2;60.1;2672;2;-6.4;10.2;85.8
SMA;19850101;42;12;75;945.2;77.6;1951;-5.1;-19.5;7.4;83.6
SMA;19850201;77;7;66;953;65;5462;-0.3;-13.1;9.5;75.8
SMA;19850301;106;2;78;947.6;41.5;5519;3.3;-6.4;15.2;71.7
SMA;19850401;168;0;65;947.7;106.9;9423;8.5;-0.7;22.4;65
SMA;19850501;184;0;68;945.9;127.9;8750;12.6;0.1;26.4;71.7
SMA;19850601;217;0;68;950.5;128.3;10230;14.1;4.9;26.9;69
SMA;19850701;238;0;48;952.9;62.3;14598;19.1;11.3;32.2;68
SMA;19850801;208;0;49;952.5;93.8;14194;17.2;7.3;31.6;72.2
SMA;19850901;166;0;39;956.3;44.9;13139;15.4;6.3;25.8;76.1
SMA;19851001;91;0;60;957.8;7.1;8007;9.5;0.2;24.6;81.1
SMA;19851101;36;4;83;948;134.9;1979;1.2;-5.6;18.3;82.7
SMA;19851201;42;0;66;952.7;69.4;5319;3.6;-5.3;14.4;78.3
SMA;19860101;38;4;79;945.5;143.1;3048;0.9;-8.5;12.2;79.9
SMA;19860201;66;15;83;943.7;54.3;2311;-5.2;-15.3;3.8;81.9
SMA;19860301;116;10;65;949.7;73.5;7586;3.5;-8;16.4;74
SMA;19860401;114;1;85;944.1;179.9;4645;6;-4.1;20.7;77.9
SMA;19860501;176;0;69;952.8;150.7;9163;14.1;3.8;27.3;76.3
SMA;19860601;224;0;51;951.5;99;13412;15.8;3.6;29.3;71.9
SMA;19860701;221;0;51;953.2;119.4;13816;17.4;8.7;29.3;70.6
SMA;19860801;186;0;61;951.1;159.7;11682;16.9;6.9;32.3;76.8
SMA;19860901;148;0;59;954.9;29.3;10144;13.6;4.6;26.2;77.9
SMA;19861001;90;0;60;954.7;74.4;7862;10.7;0.7;22.2;81.4
SMA;19861101;58;0;58;956.9;38.1;6618;5.4;-4;14.3;80.8
SMA;19861201;30;5;81;954.6;82.9;2577;1.6;-9.4;9;84.6
SMA;19870101;32;8;83;950.6;48.7;2624;-4.3;-20.8;10.7;85
SMA;19870201;38;5;91;947.9;84.2;1341;0.6;-8.8;11.3;87
SMA;19870301;113;2;68;950.4;63.6;6474;1;-10.4;14.7;74.7
SMA;19870401;184;0;49;951.9;75.1;11580;9.9;-1.9;25.2;65.6
SMA;19870501;166;0;71;949.7;148.2;7623;9.8;1.9;23.8;74.9
SMA;19870601;174;0;75;951.3;232.2;7462;14;5.6;30.8;79.1
SMA;19870701;201;0;63;951.5;133.1;9696;18;9.5;28.8;76.2
SMA;19870801;180;0;59;951.9;115.9;11319;16.9;8.3;29.2;76.2
SMA;19870901;156;0;55;953.8;168.2;11310;16.7;3.3;28.3;76.8
SMA;19871001;73;0;76;950.3;34.6;4867;10;2.7;23;85.6
SMA;19871101;40;0;81;950.7;60.7;2526;5;-0.9;15.6;85.2
SMA;19871201;29;0;80;954.6;50.7;2863;2.3;-6.7;12.1;86.5
SMA;19880101;37;0;80;947.5;53.9;3048;3.4;-3.2;12.9;82.2
SMA;19880201;70;2;68;949;57.7;5256;1.7;-4.6;10.1;76.6
SMA;19880301;81;3;85;947.8;190.2;3477;3.4;-6.4;14.7;79.2
SMA;19880401;165;0;63;948.5;75.8;9612;9.3;-0.5;22.4;71.8
SMA;19880501;201;0;66;947.6;125;10156;14.2;4;25.6;72.5
SMA;19880601;219;0;60;949.6;168.4;10629;15.4;6.6;25.1;74.8
SMA;19880701;231;0;53;951.9;166.4;13903;17.7;9.1;31.6;73
SMA;19880801;187;0;55;951.2;220.1;12172;17.7;9.5;29.8;78.2
SMA;19880901;132;0;63;954.1;69.9;8518;13.9;5.7;23.8;80
SMA;19881001;70;0;70;952.6;113.4;4985;10.7;0.1;20.6;86
SMA;19881101;45;4;70;955.8;56.2;3940;2.9;-8.9;14.7;85.7
SMA;19881201;22;0;83;957.8;117.6;1817;2.7;-5.7;11.2;86.8
SMA;19890101;37;0;80;964.8;7;3493;1;-4.4;8.6;88.2
SMA;19890201;60;0;74;954.2;70;4632;3;-3.7;14.1;82.7
SMA;19890301;131;0;58;951.3;47.6;11010;8.3;-0.1;23.2;67.2
SMA;19890401;119;0;83;943.4;118.3;5161;7.3;1.1;18.6;77.6
SMA;19890501;241;0;39;953.6;49;15899;14.4;1.6;25.4;63.8
SMA;19890601;244;0;55;952;77.8;13659;15.3;5.4;27.7;67.8
SMA;19890701;204;0;59;954.3;198.2;10117;18.4;9.1;29.6;73.8
SMA;19890801;196;0;51;951.4;117.2;13141;17.6;6.2;30.8;75
SMA;19890901;129;0;64;953.8;72.9;8697;14.1;4;25.7;81
SMA;19891001;96;0;49;955.6;102.2;9657;10.5;2.3;20.2;80.2
SMA;19891101;47;0;69;951.4;30.7;4589;2.6;-8.4;17.2;85.9
SMA;19891201;29;0;81;949.9;59.2;2580;2.5;-4.6;16.3;80.2
SMA;19900101;43;0;78;957.5;33.7;4357;0.8;-5.7;12.9;83.7
SMA;19900201;78;0;59;951.7;153.2;7652;6.7;-1.1;17.7;71.8
SMA;19900301;121;0;56;961;46.6;9503;7.6;-2.8;23.1;68.6
SMA;19900401;137;0;73;948.3;67.7;6486;7.2;0.6;19.7;73.8
SMA;19900501;235;0;55;953.1;92;13778;14.8;4.6;24.3;67.6
SMA;19900601;197;0;68;950.5;205.5;9604;15.2;7.7;29.2;76.8
SMA;19900701;242;0;46;954.1;82.9;15328;18.4;8.7;32.8;64.3
SMA;19900801;213;0;45;954.7;49.8;15241;19;9.8;31.4;66.6
SMA;19900901;143;0;61;953;128.3;9475;13.4;5.3;23.3;75.4
SMA;19901001;86;0;71;949;117.7;6941;11.2;0.3;24.6;83.1
SMA;19901101;37;3;81;949;140.9;2499;4.4;-2;15.1;85.3
SMA;19901201;32;9;81;951.5;69.9;2971;0.1;-7.2;11.9;82.7
SMA;19910101;30;0;85;957.8;59.4;2172;0.8;-6.7;13.5;84
SMA;19910201;81;2;58;950.5;19;5768;-1.1;-13;15.5;80.5
SMA;19910301;91;0;76;948.1;63.7;4775;7.1;-3;18.8;78.9
SMA;19910401;173;0;64;950;62.6;10440;7.6;-1.6;19.3;66.7
SMA;19910501;188;0;65;952.7;138.9;9985;9.6;0.9;23.9;72
SMA;19910601;199;0;73;950.8;209.8;9571;14.6;6.7;27.9;74.4
SMA;19910701;242;0;44;952.2;48.7;15551;19.7;11.2;31.3;70.7
SMA;19910801;223;0;40;954.6;26.9;16190;19.8;9.7;33.1;66
SMA;19910901;147;0;54;952.2;83.5;10889;16.4;7.1;27.9;72.8
SMA;19911001;87;0;66;951.8;31.6;6507;8.5;-1.9;19.5;84
SMA;19911101;35;1;80;950.1;128.5;2347;3.9;-1.6;16.6;84.1
SMA;19911201;30;0;79;961.7;51.5;2737;-0.5;-7.6;10.1;85.2
SMA;19920101;46;3;65;962.1;16.2;4646;-0.8;-10.2;9.9;82
SMA;19920201;77;1;63;959.3;56.9;6108;1.7;-10.3;12.5;79.9
SMA;19920301;106;0;69;950.8;90.5;6489;6.1;-0.8;16.1;72.3
SMA;19920401;157;0;68;948.1;88.7;8455;8.2;0;25.8;70
SMA;19920501;223;0;53;952.7;29.6;12862;14.7;4;27.3;65.3
SMA;19920601;202;0;65;948.7;114.4;9462;15.6;7.4;27.9;75.8
SMA;19920701;209;0;60;953.2;104.4;11331;18.8;11.5;31.3;74.9
SMA;19920801;209;0;51;951.9;91.8;14466;20.7;9.6;32.5;69
SMA;19920901;138;0;61;954.7;60.7;9661;14.4;5.1;26.6;80.7
SMA;19921001;52;0;86;944.5;167;2220;7.7;-0.7;18.4;85.3
SMA;19921101;32;0;84;953.2;174.1;2082;6.3;-0.4;16.1;87.8
SMA;19921201;23;0;83;953.4;84.2;1629;0.6;-5.8;10.2;89.3
SMA;19930101;45;0;65;960.2;24.4;4824;3.5;-11.3;16.6;79
SMA;19930201;70;2;70;960.2;23.6;5073;-0.4;-9.8;10.4;82.8
SMA;19930301;135;1;55;954.8;49.8;10314;4.3;-8.4;19.8;69.2
SMA;19930401;173;0;66;946.7;78.7;10282;10.6;0.3;26.8;66.7
SMA;19930501;215;0;68;949;131;11248;14.5;5.5;28.8;72.6
SMA;19930601;220;0;60;952.1;128.9;11177;16.8;8.2;29;72.6
SMA;19930701;194;0;64;953.6;284.9;9920;16.7;7.4;30.8;77.4
SMA;19930801;192;0;55;954.1;119.9;12592;17.5;6.7;30.3;77.3
SMA;19930901;126;0;76;948.5;72.4;7487;13;5.1;27.2;83.2
SMA;19931001;57;0;86;949.1;98.1;3120;7.9;0.3;18.9;87.6
SMA;19931101;32;0;86;953.2;52.2;1920;1;-6.9;12.8;88.2
SMA;19931201;30;1;84;948;109.7;2198;3.9;-4.9;16.3;79.5
SMA;19940101;39;1;79;950.7;104.4;3440;2.5;-7;13.6;82.7
SMA;19940201;55;0;83;948.4;42.1;2752;2.1;-7.2;13.1;79
SMA;19940301;109;0;73;954.8;80.6;6657;9.1;-0.2;21.2;69.7
SMA;19940401;137;0;75;946.8;100.2;6951;7.2;-0.4;23.8;76.4
SMA;19940501;166;0;73;948.6;234.2;7452;12.9;5;23.5;79.2
SMA;19940601;216;0;61;954.3;84.4;11580;16.8;5.9;28.9;71.8
SMA;19940701;238;0;46;953;43.3;15262;21.4;12.7;32.9;68.3
SMA;19940801;192;0;56;951.7;127.4;12251;19.2;10.1;33.3;74.9
SMA;19940901;114;0;76;950.5;98.2;6096;13.7;3.7;24.1;84.2
SMA;19941001;87;0;65;951.8;73.1;7491;9.3;0.5;21.1;82.4
SMA;19941101;32;0;88;955.3;42.8;1644;7.8;1.7;16.1;89.5
SMA;19941201;29;0;85;956.2;141.2;2789;3.6;-4.1;12.5;84.6
SMA;19950101;37;3;79;951.3;120.3;3046;0;-10.8;13.1;82.3
SMA;19950201;63;0;76;950.3;116.6;4447;5.1;-1.2;14.7;77.6
SMA;19950301;120;2;61;949;113.7;8893;3.7;-4.7;16.9;69.7
SMA;19950401;151;0;70;949.7;89;7889;8.9;0;21.5;72.7
SMA;19950501;202;0;69;949.7;170.6;11039;12.9;0.4;25.7;70
SMA;19950601;198;0;64;950.8;163.2;9343;14.3;6.6;29.1;76.2
SMA;19950701;245;0;45;950.9;73.2;15115;20.5;12.8;32.7;71.4
SMA;19950801;176;0;63;951.2;176.6;10245;17.5;7.2;29.8;77.7
SMA;19950901;121;0;74;948.6;87.1;6859;11.9;3;21;82.5
SMA;19951001;93;0;61;956.6;8.7;8154;12.7;5.6;21.9;87
SMA;19951101;46;0;74;951.9;58.9;4330;3.6;-5.5;13.7;85.4
SMA;19951201;23;5;86;948.2;145.4;970;-0.2;-8.3;12.9;88.5
SMA;19960101;31;1;86;946.9;5.6;2138;-0.6;-6.7;7.9;90.9
SMA;19960201;66;6;71;945.9;49;4646;-0.8;-9.6;10.9;79.9
SMA;19960301;130;0;63;948.1;36.1;9290;3;-8.9;19.6;70.8
SMA;19960401;177;0;65;949.3;46.1;10034;9.4;-2;25.2;65.7
SMA;19960501;176;0;71;947.4;139.5;8483;12.2;4.2;28.2;76.7
SMA;19960601;238;0;53;954;97.6;12709;17.2;6.8;30.5;68.1
SMA;19960701;234;0;50;952.7;162.5;14163;17.2;8.5;27.9;70.6
SMA;19960801;173;0;65;951.2;117;9448;16.7;9.4;28.7;79.6
SMA;19960901;130;0;63;949.5;51.9;8072;10.9;4.2;21.5;80.3
SMA;19961001;68;0;79;952.6;110.8;4819;9.4;0.9;21;85
SMA;19961101;45;2;76;946.7;116.3;3834;4.8;-3.4;19.6;81.6
SMA;19961201;27;1;86;946.2;71.3;1855;-0.7;-12.9;10.2;88.5
SMA;19970101;33;3;91;953.8;5.6;1222;-1.8;-11.4;7.4;90.3
SMA;19970201;76;0;64;956.8;89;6263;4.4;-3.7;13.7;72.7
SMA;19970301;122;0;60;957.6;18.8;8237;7.7;-1;18.5;71.6
SMA;19970401;200;0;50;952.4;87.8;13435;7.8;-2.5;20.1;60.3
SMA;19970501;232;0;58;949.9;48.5;13318;13.4;2.4;26.8;65.5
SMA;19970601;194;0;78;946.4;188.4;8265;15.6;6.4;28.3;76.6
SMA;19970701;211;0;65;952.6;158.3;11014;16.9;10.2;27.1;77.2
SMA;19970801;204;0;51;952.1;109.3;13855;19.4;10.9;29.9;75.7
SMA;19970901;159;0;55;955.6;42.7;11995;15;5.5;27.4;81
SMA;19971001;90;0;61;951.5;76.2;7677;9;-4.3;23.6;80.5
SMA;19971101;47;0;75;944.3;31;3360;4.6;-2.4;20.1;86.5
SMA;19971201;28;2;83;947.7;130.3;2153;2.5;-5.8;12.7;84.6
SMA;19980101;42;2;74;952;79.8;4588;1.9;-6;11.6;79.5
SMA;19980201;88;1;52;959.3;37.9;8320;3.7;-6.7;16.3;75.6
SMA;19980301;114;0;69;956.1;67.8;6975;5.5;-3.9;20.7;68.4
SMA;19980401;154;0;78;941.1;66.2;7536;8.6;0.3;21.4;72
SMA;19980501;241;0;49;949.5;17.8;14971;14.7;2.6;28.5;61.3
SMA;19980601;230;0;64;952;128.6;12558;17.3;6.2;31.2;68.3
SMA;19980701;203;0;63;950;101.3;10289;18.4;9.9;33.4;71
SMA;19980801;201;0;51;952.8;69.7;13638;18.5;6.3;33.4;68.5
SMA;19980901;112;0;75;947.8;170.2;5353;13.3;5.5;25.4;82.4
SMA;19981001;67;0;82;950.1;150.2;3551;10;2.9;20.1;79.8
SMA;19981101;48;0;72;951.8;121.7;4319;2;-9.9;11.7;82.3
SMA;19981201;37;4;72;955.2;32.6;4431;1.2;-7.7;11.2;81.9
SMA;19990101;51;2;66;950.9;53.5;5881;2.1;-8.8;12.2;78.6
SMA;19990201;57;12;83;950.4;176.4;2861;-0.4;-11.5;10;83.5
SMA;19990301;115;0;68;946.8;56.2;7417;6.1;-1.8;18.2;73.7
SMA;19990401;153;0;72;948.6;107.6;7791;9;0.3;21.1;74
SMA;19990501;185;0;68;950.1;287;9910;15;6.7;28.7;76.1
SMA;19990601;203;0;66;952.8;202.4;9661;15.1;5.5;28.4;75.8
SMA;19990701;210;0;59;951.2;101;12395;18.7;9.9;31;74.1
SMA;19990801;173;0;65;949.6;135.4;9800;17.9;10.5;28.9;79.2
SMA;19990901;145;0;60;948.7;129.3;10811;16.7;10.9;27.5;78
SMA;19991001;82;0;69;951.9;52.2;6397;9.5;1.5;18.8;83.3
SMA;19991101;39;5;83;954.4;108.5;2609;2.1;-5.4;15.3;86.7
SMA;19991201;33;4;78;948.6;139.5;2834;2;-6.6;11.1;80
SMA;20000101;40;4;76;958.1;30.5;3989;0.1;-11.9;11;84
SMA;20000201;64;0;71;956.7;136.4;4726;4.2;-3.4;15.9;77
SMA;20000301;113;0;68;953.8;85.7;8013;6.2;-2.7;17.4;69.5
SMA;20000401;167;0;68;942.9;49.7;9759;10.4;-1.3;25.7;66.1
SMA;20000501;208;0;61;950.6;136.9;11751;15.2;5.5;27;69.7
SMA;20000601;254;0;48;954.5;75.7;15058;18;8.1;31;65.5
SMA;20000701;191;0;66;949.3;195.5;9650;15.9;7.7;29;76.6
SMA;20000801;198;0;49;953.1;142.9;14275;19;11.5;31.8;75
SMA;20000901;155;0;54;950.3;127.5;11773;15.1;8;25.3;79.6
SMA;20001001;63;0;81;950.3;72;3376;10.4;3.3;17.5;85.3
SMA;20001101;49;0;75;944.2;67.1;4397;6;-0.4;15;80.7
SMA;20001201;33;0;80;947.3;36.8;2646;3.9;-4.6;13.2;81.8
SMA;20010101;41;0;76;947.7;99.3;3775;1.7;-5.6;9.4;82.1
SMA;20010201;72;0;72;951.7;53.1;5147;3.6;-5.7;15.1;70.5
SMA;20010301;78;0;88;941.9;237.4;3331;6.9;-0.8;18.4;80.9
SMA;20010401;134;1;81;948;129.8;6006;7;-1.8;20;75
SMA;20010501;220;0;62;950.1;116.2;13355;15.5;5.9;28.4;70
SMA;20010601;227;0;59;952.3;182.3;12856;15.2;4.9;29.1;71.4
SMA;20010701;236;0;54;950.8;140.9;15039;18.7;10.4;29.5;70.6
SMA;20010801;204;0;51;952.5;111.6;14272;19.2;10;31;75.1
SMA;20010901;103;0;79;949.8;189.3;5186;11.7;5.2;22.7;82.8
SMA;20011001;101;0;55;954;81;9384;13.3;6.4;23.6;83.9
SMA;20011101;42;0;81;955.1;98.7;3118;2.9;-2.3;11.3;84
SMA;20011201;35;3;79;955.2;43.3;3330;-0.1;-14.4;10.1;79.5
SMA;20020101;46;0;74;959.1;25.3;4692;0.8;-8.8;13.8;80.6
SMA;20020201;64;0;76;950.6;85.2;4149;5.7;-3.8;14.6;72.9
SMA;20020301;138;0;58;951.6;57.6;10310;7.2;-2.6;18.8;67.1
SMA;20020401;186;0;64;948.1;70;11812;9.1;-0.6;19.9;63.9
SMA;20020501;187;0;68;948.9;180.4;10161;13;3.5;28.2;73.1
SMA;20020601;250;0;53;951.3;84.8;15067;19.3;8.9;34.1;67
SMA;20020701;212;0;59;950.5;109.7;12268;18.2;9.7;29.6;72.2
SMA;20020801;174;0;65;950.2;149.8;10416;17.7;11.2;28.8;78.3
SMA;20020901;128;0;70;952.1;123.4;8534;13;2;24;81.5
SMA;20021001;87;0;76;949.2;127.9;7120;10.1;1.7;21.5;79.4
SMA;20021101;32;0;84;945;181.6;1799;6.7;2.2;16.3;86.7
SMA;20021201;21;0;93;949.5;80.1;901;3.9;-3.8;12.6;85.6
SMA;20030101;33;1;83;949.6;66.4;2562;0.2;-9.9;13.4;81.6
SMA;20030201;74;10;71;952.8;34.3;5359;-1.8;-10.1;12.4;77.6
SMA;20030301;150;0;47;956;31.3;13267;7.6;-2;20;59.9
SMA;20030401;190;0;58;949.4;54.3;12512;9.4;-4.8;23.5;61.3
SMA;20030501;186;0;70;952.6;115.5;10078;14.8;4.1;27.4;71.6
SMA;20030601;275;0;47;951.2;57.8;17656;22.5;14.3;34.7;62.3
SMA;20030701;230;0;52;951.7;110.9;15270;19.8;9.9;33;66.8
SMA;20030801;224;0;38;952.2;81.8;17806;22.7;9.7;36;60.3
SMA;20030901;164;0;48;954.5;45.6;12894;14.5;5.1;26.5;73.5
SMA;20031001;72;0;71;947.1;143.9;5563;6.4;-4.3;21.2;85.4
SMA;20031101;51;0;70;950.7;77.9;5372;5.4;-0.9;12.9;88.2
SMA;20031201;36;0;68;951.9;39.5;4201;1.2;-8.9;12.4;83.9
SMA;20040101;34;4;87;945.5;156.3;1890;0.9;-6.9;12.3;84.6
SMA;20040201;84;2;70;952.6;41.4;7451;2.1;-8;13.8;73.4
SMA;20040301;130;1;62;953.4;66.7;9304;4.4;-6.3;20.5;71.2
SMA;20040401;177;0;67;946.7;45.8;10764;9.6;0.6;22.8;65.3
SMA;20040501;216;0;59;948.9;172.1;12497;11.9;2.3;26.7;68.9
SMA;20040601;218;0;68;953;139.1;11225;16.4;8.2;29.7;71.9
SMA;20040701;222;0;60;952.3;118.3;13443;17.8;9.4;29.2;72.6
SMA;20040801;192;0;63;949.8;57.4;11965;18.7;10.9;29.9;73.5
SMA;20040901;145;0;60;955.1;72.5;10233;15.2;6.8;27.1;76.3
SMA;20041001;77;0;80;947.8;126.5;5391;11.4;4.9;24.3;86
SMA;20041101;44;0;80;954.2;20.5;2802;4.3;-3.5;13.7;82.8
SMA;20041201;30;2;89;952.9;54.4;1958;0.7;-4.5;9.4;86.8
SMA;20050101;54;2;66;956.7;34.8;5853;0.5;-11.8;11.5;78.6
SMA;20050201;69;8;76;950.3;49.2;3829;-1.1;-11.4;11;79.7
SMA;20050301;139;5;61;950.3;48.1;10618;5.6;-14.1;20.6;71
SMA;20050401;156;0;70;948.4;139.5;9065;9.3;-0.6;25.2;70.9
SMA;20050501;208;0;65;951.6;119.3;12589;13.7;3.3;29.7;70.4
SMA;20050601;263;0;52;953.1;111.6;15913;18.3;4.2;32.6;65.6
SMA;20050701;207;0;64;951.3;116.9;11666;18.3;10.3;32.7;73.6
SMA;20050801;176;0;60;951.9;194.3;11277;16.3;8.9;27.8;77.5
SMA;20050901;144;0;60;952.8;53;9878;15.6;6.3;26.8;79
SMA;20051001;92;0;60;953.6;84.9;8826;11;3.8;19.2;85.6
SMA;20051101;51;1;73;951.4;21.5;4730;3.9;-5.2;18.5;83.4
SMA;20051201;27;2;84;950.9;68.8;1658;-0.4;-9.5;7.2;84.4
SMA;20060101;46;1;77;955.3;24.6;3829;-2.2;-8.6;6;84.3
SMA;20060201;57;2;84;947.4;56.4;3253;0;-6.9;10.2;80.5
SMA;20060301;110;10;74;945.1;169.1;6230;3.1;-7.6;20.7;75.9
SMA;20060401;154;1;68;948.8;189.4;8733;8.8;-1.5;21.8;74.5
SMA;20060501;178;0;76;951.2;151.4;9180;13.3;3.4;24.3;72.2
SMA;20060601;257;0;48;954.1;41.6;15300;17.7;3.7;30.1;67.2
SMA;20060701;267;0;41;953.6;46.9;18753;22.5;14;33.1;62.6
SMA;20060801;138;0;77;948.7;185.2;6567;14.7;8.3;25.3;80.8
SMA;20060901;146;0;61;950.7;110.4;10970;16.9;8.4;26.5;81.1
SMA;20061001;91;0;65;950.4;62.8;7918;12.7;5.7;20.9;83.6
SMA;20061101;56;0;65;953.8;42.1;6097;7;-0.9;16.3;80.5
SMA;20061201;37;0;71;958.4;54.6;4861;2.5;-4.2;13.1;84.6
SMA;20070101;38;1;78;955;56;3529;4.5;-8.4;13.8;79
SMA;20070201;71;0;63;946.9;69.5;6505;4.8;-1.5;13.8;78.4
SMA;20070301;130;3;59;949.1;106.9;9845;5.7;-1.6;16.6;74.4
SMA;20070401;233;0;32;952;6.4;18490;13.9;1.9;25.4;56.9
SMA;20070501;214;0;65;947;120.9;12551;14.6;4.8;28.1;70.2
SMA;20070601;213;0;67;948.6;121.2;10525;17.2;8.1;29;74.9
SMA;20070701;223;0;60;951.3;171.4;12408;17.6;8.6;33.2;72.5
SMA;20070801;180;0;61;951.4;260.3;10482;17;9;29.9;78.8
SMA;20070901;155;0;63;955.1;75.1;9545;13;5.4;24.1;77.8
SMA;20071001;95;0;66;956.8;21;6763;9.3;-0.8;23.5;80.8
SMA;20071101;47;0;71;954.1;41.6;3835;2.9;-5.6;10.9;80.7
SMA;20071201;29;0;87;957.6;102.6;1697;0.6;-6.4;11.4;84
SMA;20080101;50;0;69;955.2;61.9;5547;3.1;-4.6;12.7;76.3
SMA;20080201;101;0;42;960.2;37.2;10244;3.9;-7;17.3;71.2
SMA;20080301;117;1;75;944.4;92.6;6195;4.7;-5.7;17.9;69.3
SMA;20080401;142;0;79;946.3;183.6;5814;7.9;-2.2;20;73.7
SMA;20080501;237;0;60;949.1;67.4;13356;15.4;5.7;28;63.8
SMA;20080601;223;0;66;952.1;90.5;10971;17.3;7;30.8;73.6
SMA;20080701;241;0;56;952.4;136.6;13787;18.4;10.5;30;69.3
SMA;20080801;196;0;61;951.8;174.1;12039;17.7;9.6;27.8;75.3
SMA;20080901;135;0;70;952.9;117.1;7824;12.3;4;26.9;80.9
SMA;20081001;86;1;70;953.5;147.9;6242;10;-0.1;20.8;82.7
SMA;20081101;48;1;72;950;31.5;3744;4.3;-6.3;14.8;84.7
SMA;20081201;27;3;83;952;72.3;2067;0.5;-7;7.7;85
